Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,KYLIN-1934,12994311,'Value not exist' During Cube Merging Caused by Empty Dict,sunyerui,sunyerui,Critical,Closed,Fixed,02/Aug/16 15:26,15/Sep/16 03:35,
Bug,KYLIN-1758,12975133,createLookupHiveViewMaterializationStep will create intermediate table for fact table ,shaofengshi,dixingxing@yeah.net,Critical,Closed,Fixed,02/Jun/16 11:31,01/Sep/16 10:18,
Bug,KYLIN-1912,12991657,Create Intermediate Flat Hive Table failed when using beeline,liuyiming.vip,yimingliu,Critical,Closed,Fixed,21/Jul/16 23:45,28/Jul/16 06:48,
Bug,KYLIN-1893,12989411,Upgrade spring-boot framework because of security vulnerabilities,zhongjian,kangkaisen,Critical,Closed,Duplicate,14/Jul/16 09:56,14/Jul/16 14:05,
Bug,KYLIN-1721,12971809,KylinConfigExt lost base properties when store into file,sunyerui,sunyerui,Critical,Closed,Fixed,21/May/16 16:14,26/May/16 09:16,
Bug,KYLIN-1650,12964829,java.io.IOException: Filesystem closed - in Cube Build Step 2 (MapR),shaofengshi,calaba@gmail.com,Critical,Closed,Fixed,03/May/16 22:52,26/May/16 09:16,
Bug,KYLIN-958,12857449,update cube data model may fail and leave metadata in inconsistent state,shaofengshi,gaodayue,Critical,Closed,Fixed,20/Aug/15 06:26,25/Nov/15 08:00,
Bug,KYLIN-571,12770017,Dimensions lost when creating cube though Joson Editor,zhongjian,janefeng,Critical,Resolved,Fixed,26/Jan/15 07:18,09/Mar/15 10:32,
Bug,KYLIN-552,12768660,SQL data can be viewed if multiple ZK configured,,kamal_ebay,Critical,Closed,Not A Problem,20/Jan/15 12:08,21/Jan/15 11:25,
Bug,KYLIN-5165,13432141,Kylin web UI http 404 error,,p0124,Major,Resolved,Fixed,05/Mar/22 08:36,12/Mar/22 05:08,
Bug,KYLIN-4950,13369229,Kylin create cube error: execute get hive table rows result fail: java.lang.NumberFormatException: For input string:,,528518960,Major,Open,,02/Apr/21 02:26,09/Mar/22 08:57,
Bug,KYLIN-4548,13310315,"When the SQL that needs to export the query results has Chinese, garbled characters will be generated",ChangjiGuo,ChangjiGuo,Major,Open,,09/Jun/20 07:39,08/Mar/22 08:07,
Bug,KYLIN-5164,13432138,Kylin web UI http 404 error,,p0124,Major,Closed,Not A Problem,05/Mar/22 08:27,05/Mar/22 08:28,
Bug,KYLIN-4547,13310091,parse crc file error when building cube with mapreduce,suizhe007,suizhe007,Major,In Review,,08/Jun/20 10:34,03/Mar/22 14:27,
Bug,KYLIN-5163,13430817,Global dictionary build job may produce incomplete dictionary file,,sleep1661,Major,Open,,26/Feb/22 11:58,27/Feb/22 11:15,
Bug,KYLIN-4969,13371104,Query results may be incorrect if the query filter condition contains derived dimensions,Jueyi,Jueyi,Major,In Progress,,11/Apr/21 08:25,17/Feb/22 07:05,
Bug,KYLIN-4382,13286035,Unable to use DATE type in prepared statements,,arkigabor,Major,Open,,18/Feb/20 16:59,09/Feb/22 10:20,
Bug,KYLIN-4393,13288515,There are several CVEs in the project dependencies,zhangyaqian,XuCY,Major,Closed,Fixed,01/Mar/20 12:23,07/Feb/22 12:05,
Bug,KYLIN-5125,13411731,Metadata cleanup tool do not work in kylin4,sleep1661,sleep1661,Major,Open,,15/Nov/21 08:24,19/Jan/22 08:10,
Bug,KYLIN-5154,13422125,Table level permissions not working?,,qingquan,Major,Open,,12/Jan/22 06:43,12/Jan/22 07:42,
Bug,KYLIN-5132,13413364,controller.TableController:199 : HIVE_STATS_JDBC_TIMEOUT java.lang.NoSuchFieldError: HIVE_STATS_JDBC_TIMEOUT,,polarisc,Major,Open,,23/Nov/21 10:37,06/Jan/22 07:03,
Bug,KYLIN-5035,13389948,Fix Merge Cuboid Statistics EOFException,JiangYang,JiangYang,Major,Closed,Fixed,16/Jul/21 03:46,06/Jan/22 06:52,
Bug,KYLIN-5007,13383073,queries with limit clause may fail when string dimension is encoded in integer type,xiacongling,xiacongling,Major,Closed,Fixed,10/Jun/21 02:10,06/Jan/22 06:52,
Bug,KYLIN-5003,13381455,Fail to package Kylin due to legacy front end dependencies,nichunen,nichunen,Major,Closed,Fixed,01/Jun/21 13:21,06/Jan/22 06:52,
Bug,KYLIN-4964,13370391,Receiver consumer thread should be stoped while encounting unrecoverable error,dixingxing@yeah.net,dixingxing@yeah.net,Major,Closed,Fixed,08/Apr/21 13:32,06/Jan/22 06:52,
Bug,KYLIN-5067,13396930,CubeBuildJob build unnecessary snapshot ,xxyu,xxyu,Major,Closed,Fixed,24/Aug/21 12:45,06/Jan/22 06:47,
Bug,KYLIN-5145,13420132,Query Failed:wrong number of arguments while executing SQL,,qingquan,Major,Open,,31/Dec/21 08:39,06/Jan/22 01:27,
Bug,KYLIN-5006,13382607,如何打开kylin查询日志,,star_dev,Major,Open,,08/Jun/21 03:55,19/Dec/21 13:39,
Bug,KYLIN-5101,13406714,java.lang.NoSuchMethodError: com.google.common.base.Preconditions.checkArgument(ZLjava/lang/String;Ljava/lang/Object;)V,,mzz_q,Major,Open,,15/Oct/21 07:01,10/Dec/21 02:49,
Bug,KYLIN-5134,13413509,"Start kylin4.0,cache.PathChildrenCache:571 : java.lang.IllegalStateException: instance must be started before calling this method",,xbchao,Major,Open,,24/Nov/21 03:14,02/Dec/21 02:45,
Bug,KYLIN-5136,13413760,Why there is no loading the Dkylin.spark.dependency jar package when I started kylin.,,xbchao,Major,Closed,Duplicate,25/Nov/21 06:05,02/Dec/21 02:45,
Bug,KYLIN-5139,13414432,Tomcat 404 error,,keshav11,Major,Open,,30/Nov/21 03:25,01/Dec/21 15:50,
Bug,KYLIN-5133,13413371,Error while building a cube,,keshav11,Major,Open,,23/Nov/21 11:20,24/Nov/21 04:49,
Bug,KYLIN-5126,13411940,"Build kylin 4.0, spark has not been able to submit to the yarn cluster",,xbchao,Major,Resolved,Resolved,16/Nov/21 02:46,20/Nov/21 04:19,
Bug,KYLIN-5124,13411725,Fail to build cube in the first step,,abcdlmk,Major,Open,,15/Nov/21 08:00,15/Nov/21 08:00,
Bug,KYLIN-4774,13329350,Provide a System Testing Framwork for Kylin Cluster,zhangyaqian,xxyu,Major,Open,,25/Sep/20 07:14,10/Nov/21 05:57,
Bug,KYLIN-5114,13409576,Build cube error:java.lang.NoSuchMethodError,mukvin,qingquan,Major,Open,,02/Nov/21 02:51,10/Nov/21 01:18,
Bug,KYLIN-5066,13396262,CubeMigrationCrossClusterCLI - distcp (java.io.FileNotFoundException): Path is not a file ,alex.sidorchuk85,alex.sidorchuk85,Major,Open,,20/Aug/21 04:54,09/Nov/21 09:23,
Bug,KYLIN-5064,13395657,kylin 4 not support pushdown on aws emr 5.33.0,,mukvin,Major,Open,,17/Aug/21 10:11,09/Nov/21 09:05,
Bug,KYLIN-5063,13395649,Kylin 4.0.0-Beta with Spark 3.1.2 & Hadoop 3.3.,,ebaudot,Major,Open,,17/Aug/21 09:22,09/Nov/21 09:04,
Bug,KYLIN-4544,13309127,Kylin on Parquet LEFT JOIN Query failed,wangrupeng,foxmoon,Major,Open,,03/Jun/20 08:02,09/Nov/21 08:58,
Bug,KYLIN-5118,13410561,Run class DebugTomcat error:java.net.BindException: Address already in use: bind,,qingquan,Major,Closed,Not A Problem,08/Nov/21 08:45,08/Nov/21 10:15,
Bug,KYLIN-5116,13410178,"kylin.rest.DebugTomcat成功运行,但是kylin web UI是空白的",,qingquan,Major,Closed,Not A Problem,05/Nov/21 06:59,08/Nov/21 02:20,
Bug,KYLIN-5106,13407654,Failed to build lookup table,,qingquan,Major,Closed,Not A Problem,21/Oct/21 03:33,08/Nov/21 01:24,
Bug,KYLIN-5033,13388920, RealizationRegistry provider MUST always containing CubeManager,JiangYang,JiangYang,Major,Open,,12/Jul/21 02:55,05/Nov/21 03:25,
Bug,KYLIN-4832,13343504,No realization found error when max/min param is expression,,dianhu,Major,Open,,01/Dec/20 09:08,03/Nov/21 06:59,
Bug,KYLIN-4831,13343499,sql error when max/min/sum param is constant,,dianhu,Major,Closed,Duplicate,01/Dec/20 08:45,03/Nov/21 06:59,
Bug,KYLIN-4830,13343492,avg(metric) error when dynamic column is set true,,dianhu,Major,Open,,01/Dec/20 08:08,03/Nov/21 06:58,
Bug,KYLIN-5113,13409403,"After kylin is started in hdp3.0 environment, the web page is blank and ""UnsatisfiedDependencyException: Error creating bean with name 'aclEvaluate'"" is seen in kylin.log",,qingquan,Major,Closed,Fixed,01/Nov/21 10:24,02/Nov/21 01:31,
Bug,KYLIN-5104,13407222,成功构建cube后，hive元库失效,,qingquan,Major,Closed,Fixed,19/Oct/21 07:27,29/Oct/21 09:00,
Bug,KYLIN-5105,13407477,Unsupported data type binary when building cubes,,nihaojava,Major,Open,,20/Oct/21 10:27,20/Oct/21 10:27,
Bug,KYLIN-5100,13406706,构建cube失败  可能是因为虚拟内存不足,,qingquan,Major,Closed,Fixed,15/Oct/21 05:53,15/Oct/21 06:57,
Bug,KYLIN-4922,13361797,Failed to build cube ,,YANG LIU,Major,Closed,Not A Bug,02/Mar/21 09:19,14/Oct/21 09:58,
Bug,KYLIN-4500,13305628,Timeout waiting for connection from pool,,arkigabor,Major,Open,,18/May/20 09:03,04/Oct/21 13:14,
Bug,KYLIN-5093,13403344,no log file found of Kylin 4.0 spark 3 ,,jinzhong,Major,Open,,26/Sep/21 08:23,26/Sep/21 12:48,
Bug,KYLIN-5092,13402271,"Confusing ""Name is null"" error when buildType left out of payload when using API to refresh a cube ",,andrewwlane,Major,Open,,20/Sep/21 17:18,22/Sep/21 13:44,
Bug,KYLIN-5081,13399119,Kylin Can't read datasource from hive-3.1.2,mukvin,cyxinda,Major,Open,,03/Sep/21 08:52,18/Sep/21 08:32,
Bug,KYLIN-5089,13401274, ERROR [pool-1-thread-1] cachesync.Broadcaster:152 : error running wiping when running $KYLIN_HOME/bin/system-cube.sh setup,,cyxinda,Major,Open,,15/Sep/21 07:16,16/Sep/21 07:58,
Bug,KYLIN-5087,13400223,java.lang.UnsupportedOperationException: Spark version 2.0.0 not supported,,cyxinda,Major,Open,,09/Sep/21 12:19,14/Sep/21 13:42,
Bug,KYLIN-5088,13400754,kylin4 build cube cannot correct process explode array column,,zhuguowei,Major,Open,,13/Sep/21 10:01,13/Sep/21 10:05,
Bug,KYLIN-5085,13399769,"Something wrong with Hive CLI or Beeline, please execute Hive CLI or Beeline CLI in terminal to find the root cause.",,cyxinda,Major,Open,,07/Sep/21 12:41,08/Sep/21 10:13,
Bug,KYLIN-5073,13398844,"kylin can't start because `Not running on Jetty, JSR-356 support unavailable`",mukvin,cyxinda,Major,Open,,02/Sep/21 03:22,06/Sep/21 08:21,
Bug,KYLIN-5072,13398841,kylin can,,cyxinda,Major,Closed,Invalid,02/Sep/21 03:02,06/Sep/21 02:06,
Bug,KYLIN-5044,13391971,Kylin 3.1.2 - Cube processing fails on Step 4 when hive client is switched to beeline.,,pnaszarkowski,Major,Closed,Not A Problem,26/Jul/21 19:55,02/Sep/21 16:13,
Bug,KYLIN-5068,13398095,build  Apache kylin 4.x can't find <calcite.version>1.16.0-kylin-r5</calcite.version>,,monster0007,Major,Closed,Fixed,30/Aug/21 01:55,02/Sep/21 02:44,
Bug,KYLIN-5070,13398400,Kylin Kubernetes streaming_build.sh does not exists,,s19k15,Major,Open,,31/Aug/21 08:45,31/Aug/21 08:49,
Bug,KYLIN-5062,13395426,配置为S3的kylin.env.hdfs-working-dir目录下kylin_metadata子目录下有大量的cube构建临时目录,,star_dev,Major,Open,,16/Aug/21 08:25,24/Aug/21 09:27,
Bug,KYLIN-5061,13395080,cuboid 个数和维度组合设计严重不符,,star_dev,Major,Open,,13/Aug/21 08:27,13/Aug/21 12:05,
Bug,KYLIN-5057,13393867,CubeBuildJob in Kylin4.0 run failed when open Spark3.1 AQE,,tianhui5,Major,Open,,06/Aug/21 10:06,12/Aug/21 02:01,
Bug,KYLIN-5060,13394457,failed to append to metrics hdfs file due to lease already been hold,,duanjinnan,Major,Open,,10/Aug/21 14:13,10/Aug/21 14:27,
Bug,KYLIN-5021,13386944,FilePruner in Spark3 throws NPE when no partition columns in cube,xiacongling,tianhui5,Major,Resolved,Fixed,01/Jul/21 04:03,03/Aug/21 15:58,
Bug,KYLIN-5022,13386990,kylin升级新版本-/mnt/tmp/hbase-hbase/local/jars/tmp产生大量的kylin-coprocessor文件,mukvin,star_dev,Major,Open,,01/Jul/21 08:34,03/Aug/21 06:26,
Bug,KYLIN-4965,13370525,model中使用join表中的字段作为filter过滤条件，在cube构建时报错,zzcclp,liulei_first,Major,Resolved,Fixed,09/Apr/21 02:58,03/Aug/21 06:18,
Bug,KYLIN-4729,13324974,The hive table will be overwrited when add csv table with the same name,wangrupeng,wangrupeng,Major,Resolved,Fixed,28/Aug/20 07:05,03/Aug/21 05:45,
Bug,KYLIN-5042,13391235,floor function return wrong result for date type,,xiacongling,Major,Reopened,,22/Jul/21 02:53,23/Jul/21 07:02,
Bug,KYLIN-5039,13390645,Unable to build jdbc datasource when using mysql,,zhengqiang.tan,Major,Open,,19/Jul/21 09:19,23/Jul/21 06:31,
Bug,KYLIN-5043,13391307,support floor() or date_trunc() function for Kylin4,xiacongling,xiacongling,Major,Open,,22/Jul/21 09:52,22/Jul/21 09:52,
Bug,KYLIN-5038,13390625,"Kylin每日增量构建（etl_dt），当分区字段etl_dt的条件值非固定值（如20210101），而是变量值时（如REPLACE ( cast( TIMESTAMPADD( DAY,- 31, CURRENT_DATE ) AS VARCHAR ), '-', '' )），扫全表",,star_dev,Major,Open,,19/Jul/21 07:41,19/Jul/21 08:14,
Bug,KYLIN-4692,13322179,Receiver segment name error,,tianhui5,Major,Closed,Not A Problem,12/Aug/20 03:33,08/Jul/21 09:25,
Bug,KYLIN-2845,13099699,Merging cube get error IllegalStateException,lidong_sjtu,StoneQin,Major,Open,,05/Sep/17 02:32,07/Jul/21 09:07,
Bug,KYLIN-5025,13387327,when filter is a derived column equals another column query failed,Jueyi,Jueyi,Major,Open,,02/Jul/21 13:44,02/Jul/21 14:15,
Bug,KYLIN-5024,13387197,stream receiver NPE: when restart the receiver server,liukun,liukun,Major,Resolved,Duplicate,02/Jul/21 05:29,02/Jul/21 05:42,
Bug,KYLIN-5010,13383310,"lost stream segment: if the newer segment is built first, the previous active segment will be deleted",liukun,liukun,Major,Open,,11/Jun/21 04:43,02/Jul/21 05:32,
Bug,KYLIN-5018,13386224,Failed to create HTable,,sylim,Major,Open,,28/Jun/21 09:01,28/Jun/21 09:43,
Bug,KYLIN-4942,13366626,"dimension encoding boolean, query return Not sorted! last: exception",xiacongling,linlin994395,Major,Open,,22/Mar/21 03:13,27/Jun/21 13:45,
Bug,KYLIN-4165,13256041,"RT OLAP building job on ""Save Cube Dictionaries"" step concurrency error",wangxiaojing,wangxiaojing,Major,Reopened,,11/Sep/19 07:24,27/Jun/21 08:06,
Bug,KYLIN-5013,13384847,Write table_snapshot to wrong cluster in Kylin4.0,tianhui5,tianhui5,Major,Resolved,Fixed,21/Jun/21 10:47,22/Jun/21 07:55,
Bug,KYLIN-3089,13123460,Query exception on SortedIteratorMergerWithLimit,xiacongling,yanghaogn,Major,Open,,07/Dec/17 13:05,18/Jun/21 08:55,
Bug,KYLIN-5012,13384090,bitmap是否影响cube planner的cuboid个数和record条数,,star_dev,Major,Open,,16/Jun/21 07:46,18/Jun/21 02:15,
Bug,KYLIN-5008,13383119,"backend spark was failed, but corresponding job status is shown as finished in WebUI ",zhangyaqian,archer5327,Major,Open,,10/Jun/21 08:53,15/Jun/21 07:52,
Bug,KYLIN-5004,13382367,The NoSuchObjectException occurred during startup,,shun,Major,Open,,07/Jun/21 03:00,07/Jun/21 08:26,
Bug,KYLIN-5001,13381215,"When using the ""group by cube(...)"" query statement, the query result is abnormal",,Zheng Yang,Major,Open,,31/May/21 06:44,03/Jun/21 06:46,
Bug,KYLIN-3657,13195532,sql length over 64 KB cause query fail,,whenwin,Major,Open,,01/Nov/18 02:13,27/May/21 14:46,
Bug,KYLIN-4997,13380069,query requests are forwarded to job node.,,duanjinnan,Major,Open,,24/May/21 10:39,24/May/21 12:25,
Bug,KYLIN-4848,13347817,kylin可以正常启动起来 但是tomcat的报404  ,,yangyhx,Major,Open,,25/Dec/20 05:29,18/May/21 09:23,
Bug,KYLIN-4994,13378926,Add TOP_N cube definition validation in API?,,zhangwusheng,Major,Open,,18/May/21 02:25,18/May/21 02:29,
Bug,KYLIN-4993,13378017,kylin升级新版本-/mnt/tmp/hbase-hbase/local/jars/tmp产生大量的kylin-coprocessor文件,,linlin994395,Major,Open,,12/May/21 06:38,12/May/21 06:44,
Bug,KYLIN-4991,13375672,issues with kylin on emr-5.32.0 ,,gauravbrills,Major,Open,,28/Apr/21 18:43,29/Apr/21 14:04,
Bug,KYLIN-4921,13361787,stream config lost when create table with same table_name in diff project.,liukun,liukun,Major,Closed,Fixed,02/Mar/21 08:34,27/Apr/21 02:36,
Bug,KYLIN-4901,13356919,Query result use diff timezone in real-time stream,liukun,liukun,Major,Closed,Fixed,05/Feb/21 06:27,27/Apr/21 02:36,
Bug,KYLIN-4896,13356477,"构建过程中, cube metadata 丢失",helen_zeng,hejian999,Major,Closed,Fixed,03/Feb/21 11:11,27/Apr/21 02:36,
Bug,KYLIN-4882,13353712,"config[""kylin.engine.spark-fact-distinct""] overwrite in the Cube-level is invalid",itzhangqiang,itzhangqiang,Major,Closed,Fixed,21/Jan/21 09:54,27/Apr/21 02:36,
Bug,KYLIN-4847,13347515,Cuboid to HFile step failed on multiple job server env because of trying to read the metric jar file from the inactive job server's location.,yoonsung.lee,yoonsung.lee,Major,Closed,Fixed,23/Dec/20 08:01,27/Apr/21 02:35,
Bug,KYLIN-4826,13342384,The value of config kylin.source.hive.warehouse-dir can not be found,,benjobs,Major,Closed,Fixed,24/Nov/20 14:32,27/Apr/21 02:35,
Bug,KYLIN-4819,13340678,build cube failed when `kylin.metadata.hbase-client-retries-number` great than 1,gxcheng,gxcheng,Major,Closed,Fixed,15/Nov/20 04:30,27/Apr/21 02:35,
Bug,KYLIN-4771,13328914,Query streaming cube - Thread pool of MultiThreadsResultCollector be blocked.,ggkE,ggkE,Major,Closed,Fixed,23/Sep/20 03:59,27/Apr/21 02:35,
Bug,KYLIN-4990,13374955,使用hive构建全局字典表指定MR读取具体位置的文件而不是hdfs根目录,,linlin994395,Major,Open,,26/Apr/21 02:22,26/Apr/21 09:28,
Bug,KYLIN-4986,13374527,Unable to build cube for JDBC MS SQL Connection,,sylim,Major,Closed,Duplicate,23/Apr/21 01:39,23/Apr/21 02:39,
Bug,KYLIN-4984,13374031,KYLIN3.1.1 left join时sum结果为NULL,,yaping,Major,Open,,21/Apr/21 06:39,21/Apr/21 10:19,
Bug,KYLIN-4973,13372591,KYLIN SQL error with double quotation marks,,mzz_q,Major,Open,,15/Apr/21 09:58,19/Apr/21 03:41,
Bug,KYLIN-4975,13372758,kylin 4.0 beta gluecatalog model explorer not working,,gauravbrills,Major,Open,,16/Apr/21 00:50,16/Apr/21 13:22,
Bug,KYLIN-4861,13349053,Wrong way to get CubeManager instance in CubeInstance.latestCopyForWrite(),xxyu,yaho,Major,Open,,05/Jan/21 05:28,13/Apr/21 06:14,
Bug,KYLIN-4823,13341228,Push down having filter error  when group by dynamic column,,dianhu,Major,Open,,18/Nov/20 06:21,13/Apr/21 06:14,
Bug,KYLIN-4968,13371102,Error while Building the cube.,,Malinda Peiris,Major,Open,,11/Apr/21 07:56,11/Apr/21 07:56,
Bug,KYLIN-4956,13370280,集群中，在一台节点增加hybrid配置后（不是编辑已存在的），其他节点无法自动更新，且对应节点hybrid功能失效，需要人工reload metadata，附图是报错,,hejian999,Major,Open,,08/Apr/21 05:55,09/Apr/21 07:58,
Bug,KYLIN-4963,13370340,multiple union all query unresponsive,,ggkE,Major,Open,,08/Apr/21 09:57,09/Apr/21 01:50,
Bug,KYLIN-4885,13354290,"""No dictionary found"" after running MetadataCleanupJob",,vergilchiu,Major,Closed,Implemented,25/Jan/21 07:28,02/Apr/21 03:39,
Bug,KYLIN-2741,13087082,Project config Form Validation Is Ineffective,,Zhixiong Chen,Major,Open,,14/Jul/17 04:09,01/Apr/21 08:11,
Bug,KYLIN-4949,13368745,Spark build Cube java.lang.NullPointerException,,yukunpeng,Major,Open,,31/Mar/21 01:59,01/Apr/21 01:56,
Bug,KYLIN-4835,13344755,"IllegalArgumentException: Wrong FS: s3, expected: hdfs",,Anguia,Major,Open,,08/Dec/20 09:06,24/Mar/21 01:48,
Bug,KYLIN-4839,13345184,Cube does not use the latest snapshot when build,,linlin994395,Major,Open,,10/Dec/20 02:37,24/Mar/21 01:47,
Bug,KYLIN-4878,13353033,Not able to build kylin cube for redshift datasource,fishcus,vsikka,Major,Open,,18/Jan/21 09:32,24/Mar/21 01:46,
Bug,KYLIN-4881,13353519,Cube owners/Project Admins cannot see the Cube Planner tab in the web UI,fishcus,rafaelfc,Major,Open,,20/Jan/21 12:02,24/Mar/21 01:46,
Bug,KYLIN-4866,13351119,Streaming from Kafka with nested timestamp column,,hhferreira,Major,Open,,08/Jan/21 16:24,23/Mar/21 05:56,
Bug,KYLIN-4932,13363760,web  7070/kylin ui can not open ,,hxe,Major,Open,,11/Mar/21 07:08,12/Mar/21 17:23,
Bug,KYLIN-4934,13364251,"build failed on AArch64, Fedora 33 ",,LutzWeischerFujitsu,Major,Open,,12/Mar/21 11:23,12/Mar/21 11:23,
Bug,KYLIN-4871,13352141,kylin连接KDC认证的impala数据源,fishcus,tcwyjno1,Major,Open,,14/Jan/21 04:11,03/Mar/21 12:11,
Bug,KYLIN-4914,13360504,"Failed to query ""select * from {fact_table}"" if a fact table used  in two different cubes",xxyu,linlin994395,Major,Open,,24/Feb/21 06:19,25/Feb/21 05:48,
Bug,KYLIN-4911,13360272,coprocessor timeout after scanning 44367600 rows while executing SQL,,lhz,Major,Open,,23/Feb/21 07:38,23/Feb/21 07:38,
Bug,KYLIN-4821,13340795,"I use kylin to build a cube ,it provides errors",xxyu,terger,Major,Open,,16/Nov/20 09:55,22/Feb/21 06:07,
Bug,KYLIN-4856,13348861,Website guide is not matched with ciwki about Job Scheduler,zhangyaqian,yoonsung.lee,Major,Resolved,Fixed,04/Jan/21 04:30,20/Feb/21 08:32,
Bug,KYLIN-4869,13351912,Can not create global dictionary in UI,JiangYang,JiangYang,Major,Closed,Not A Bug,13/Jan/21 03:14,20/Feb/21 07:20,
Bug,KYLIN-4904,13357356,build  cubes  error,,stayblank,Major,Closed,Not A Bug,07/Feb/21 06:04,19/Feb/21 02:35,
Bug,KYLIN-4887,13354830,Segment pruner support string type partition col in spark query engine,zhengshengjun,zhengshengjun,Major,Resolved,Fixed,27/Jan/21 07:01,08/Feb/21 06:50,
Bug,KYLIN-4889,13355321,Query error when spark engine in local mode,fishcus,fishcus,Major,Resolved,Fixed,29/Jan/21 03:27,08/Feb/21 06:50,
