Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,ATLAS-573,12951181,Inherited attributes disappear from entities after server restart,dkantor,dkantor,Blocker,Resolved,Fixed,17/Mar/16 12:55,01/Apr/16 22:35,
Bug,ATLAS-555,12948274,Tag creation from UI fails due to missing description attribute,guptaneeru,yhemanth,Blocker,Resolved,Fixed,09/Mar/16 05:05,11/Mar/16 05:17,
Bug,ATLAS-537,12944835,Falcon hook failing when tried to submit a process which creates a hive table.,shwethags,ayubpathan,Blocker,Resolved,Fixed,26/Feb/16 09:27,09/Mar/16 19:34,
Bug,ATLAS-476,12938090,Update type attribute with Reserved characters updated the original type as unknown,yhemanth,ckrishnakumar,Blocker,Resolved,Fixed,10/Feb/16 05:36,08/Mar/16 07:20,
Bug,ATLAS-389,12921883,Unable to Deploy VM using Custom Service Offering from application,,mohanapriya0713@gmail.com,Blocker,Resolved,Invalid,15/Dec/15 06:09,15/Dec/15 08:15,
Bug,ATLAS-194,12896696,Thread pool in hive hook should be static,shwethags,shwethags,Blocker,Resolved,Fixed,28/Sep/15 03:17,09/Dec/15 14:25,
Bug,ATLAS-354,12917485,Kerberized cluster: quick_start.py fails to add sample data,shwethags,ayubpathan,Blocker,Resolved,Fixed,02/Dec/15 07:12,09/Dec/15 14:25,
Bug,ATLAS-198,12901601,Atlas UI Requires Internet Access,sanjayp,bergenholtz,Blocker,Resolved,Fixed,30/Sep/15 13:44,09/Dec/15 14:24,
Bug,ATLAS-335,12916417,Kerberized cluster: Atlas fails to come up with hbase as backend,suma.shivaprasad,ayubpathan,Blocker,Resolved,Fixed,26/Nov/15 11:21,09/Dec/15 14:24,
Bug,ATLAS-159,12863761,UI generated files should be target,sanjayp,shwethags,Blocker,Resolved,Fixed,14/Sep/15 06:12,03/Nov/15 11:35,
Bug,ATLAS-7,12837992,Compilation fails on the source assembly tar ball,svenkat,svenkat,Blocker,Resolved,Fixed,15/Jun/15 23:30,16/Jun/15 22:05,15/Jun/15 00:00
Bug,ATLAS-1,12832008,Import the code from hortonworks repository,svenkat,svenkat,Blocker,Resolved,Fixed,22/May/15 00:51,12/Jun/15 23:47,25/May/15 00:00
Bug,ATLAS-4560,13430980,DSL Search : Error when keyword 'limit' is present in the search value,snehal.ambavkar,snehal.ambavkar,Critical,In Progress,,28/Feb/22 11:57,04/Mar/22 10:35,
Bug,ATLAS-4534,13422416,entity was deleted when edit entity by UI,,josephz,Critical,Open,,13/Jan/22 07:16,20/Jan/22 05:42,
Bug,ATLAS-4530,13422361,Can not create entity with solr 8,,chenxiang,Critical,Open,,13/Jan/22 01:34,13/Jan/22 03:00,
Bug,ATLAS-2985,13201666,Fix delete handlers and relationship store,grahamwallis,grahamwallis,Critical,Open,,30/Nov/18 16:28,23/Dec/21 14:48,
Bug,ATLAS-4497,13414547,Large number of CVE's (vulnerabilities) when building 2.2.0 and 3.0.0-SNAPSHOT from source,,589290,Critical,Open,,30/Nov/21 13:21,07/Dec/21 16:30,
Bug,ATLAS-4477,13411582,Atlas installation failed to startup,,jeff_tang,Critical,Open,,13/Nov/21 05:15,13/Nov/21 05:15,
Bug,ATLAS-4406,13397677,Ignore configs: A hive table DDL entity is created for ignored hive tables,dishatalreja,dishatalreja,Critical,Closed,Fixed,27/Aug/21 01:53,13/Sep/21 23:49,
Bug,ATLAS-4391,13393749,NoSuchFileException for ${atlas.log.dir}/atlas-metrics.out ,mayank_nj,sidharthkmishra,Critical,Closed,Fixed,05/Aug/21 16:48,25/Aug/21 13:45,
Bug,ATLAS-877,12976766,CreateTime of an entity(for example hive table) changes for every update,suma.shivaprasad,ayubpathan,Critical,Resolved,Fixed,08/Jun/16 07:36,23/Jul/21 06:22,
Bug,ATLAS-688,12960194,import-hive should depend on Hive CLASSPATH jars instead of packaging everything,svimal2106,suma.shivaprasad,Critical,Resolved,Fixed,20/Apr/16 02:00,23/Jul/21 06:15,
Bug,ATLAS-4334,13383261,"Creating an external table/database, overrides the qualfiedName of an already existing aws_s3_v2_directory type",,umesh.padashetty,Critical,Open,,10/Jun/21 18:33,10/Jun/21 18:33,
Bug,ATLAS-4313,13380604,"[Business Metadata Bulk Import] Importing multi values for Business Metadata Attribute of date type fails with Error ""Provided value is not of Date type at line #"" ",radhikak,umesh.padashetty,Critical,Resolved,Fixed,26/May/21 18:03,03/Jun/21 07:17,
Bug,ATLAS-4189,13362902,Ambiguity in documentation of Integrating Atlas with Hive metastore,,Ghadimi,Critical,Open,,08/Mar/21 03:14,08/Mar/21 03:14,
Bug,ATLAS-4100,13351970,Recent datamodel changes (Jan 2021) broke our installation,,nevi_me,Critical,Open,,13/Jan/21 10:13,14/Jan/21 06:30,
Bug,ATLAS-4087,13347112,IsIncomplete attribute value not shown on UI,,durgak,Critical,Open,,21/Dec/20 09:57,21/Dec/20 09:57,
Bug,ATLAS-4076,13345549,Creating an asset from existing asset adds duplicate Atlas audit entries ,deepam1982,deepam1982,Critical,Resolved,Fixed,11/Dec/20 16:00,16/Dec/20 19:04,
Bug,ATLAS-4049,13342454,Issue with few /admin APIs when hit on PASSIVE Atlas instance in HA mode,deepam1982,umesh.padashetty,Critical,Resolved,Fixed,24/Nov/20 18:49,10/Dec/20 04:12,
Bug,ATLAS-3032,13209419,Importing an entity with tag attribute of type float data type fails with an BigDecimal Exception,amestry,kapildeo,Critical,Resolved,Fixed,14/Jan/19 13:52,25/Nov/20 19:37,
Bug,ATLAS-4007,13337040,Support for Business Metadata in Atlas Import API,amestry,umesh.padashetty,Critical,Resolved,Fixed,24/Oct/20 16:24,18/Nov/20 14:09,
Bug,ATLAS-4006,13337039,Support for Business Metadata in Atlas Export API,amestry,umesh.padashetty,Critical,Resolved,Fixed,24/Oct/20 16:24,18/Nov/20 14:09,
Bug,ATLAS-3743,13299732,[Business Metadata] Multiple issues in Audits tab w.r.t. Entity-Business Metadata attributes,kevalbhatt,umesh.padashetty,Critical,Resolved,Fixed,20/Apr/20 15:28,02/Nov/20 08:24,
Bug,ATLAS-3738,13299649,[Business Metadata] Suggestions does not honour Business Metadata Attribute's Search Weight value,mandar_va,umesh.padashetty,Critical,Open,,20/Apr/20 11:08,16/Jul/20 14:57,
Bug,ATLAS-3166,13229951,Exception while starting Atlas with hbase,,crao123,Critical,Open,,24/Apr/19 19:11,16/Jun/20 05:20,
Bug,ATLAS-1068,12993748,"Under stress conditions, all Atlas threads run in to BLOCKED state and returns 500 server error for a valid search query.",,ayubpathan,Critical,Resolved,Cannot Reproduce,30/Jul/16 16:33,18/May/20 04:53,
Bug,ATLAS-1015,12988988,ClassCastException: scala.math.BigInt cannot be cast to java.lang.Long for an attribute with data type as Long.,,satish.duggana,Critical,Resolved,Abandoned,13/Jul/16 05:23,18/May/20 04:41,
Bug,ATLAS-391,12922095,Hive hook fails when capturing create/alter table in hive,,jmattucci,Critical,Resolved,Abandoned,15/Dec/15 19:03,18/May/20 01:45,
Bug,ATLAS-1472,13035776,Atlas went into irrecoverable state after creating 2 tags with same name accidentally.,madhan,sharmadhas,Critical,Resolved,Fixed,18/Jan/17 05:49,17/May/20 23:47,
Bug,ATLAS-3697,13294265,"[Business Metadata] Incorrect values populated in Entity details > Business Metatdata attribute values, after encountering an error previously",kevalbhatt,umesh.padashetty,Critical,Resolved,Fixed,26/Mar/20 17:59,27/Mar/20 10:22,
Bug,ATLAS-3636,13287466,[Namespace-UI] Issues/ambiguous error messages while adding a new attribute in a Namespace,kevalbhatt,umesh.padashetty,Critical,Resolved,Fixed,25/Feb/20 10:52,29/Feb/20 03:52,
Bug,ATLAS-3587,13279717,"when i use Janusgraph in Apache Atlas, i found an error",,qingyu,Critical,Open,,16/Jan/20 02:00,16/Jan/20 09:22,
Bug,ATLAS-3552,13272988,Race condition while adding a classification,,bolke,Critical,Open,,08/Dec/19 08:48,07/Jan/20 06:43,
Bug,ATLAS-3545,13271531,NullPointerException while trying to delete classification,sarath,bolke,Critical,Resolved,Fixed,30/Nov/19 21:29,05/Dec/19 04:59,
Bug,ATLAS-3547,13272029,Don’t evaluate propagating classifications for non relevant update,,bolke,Critical,Open,,03/Dec/19 18:20,03/Dec/19 18:20,
Bug,ATLAS-3506,13266124,ALTAS import fails when AtlasClient is used but succeeds when curl is using in Knox trusted proxy setup,amestry,mukund-thakur,Critical,Resolved,Fixed,04/Nov/19 14:05,07/Nov/19 05:13,
Bug,ATLAS-3433,13260150,Basic Search: Results include Internal Entities,amestry,amestry,Critical,Resolved,Fixed,02/Oct/19 17:11,02/Oct/19 20:17,04/Oct/19 00:00
Bug,ATLAS-2823,13178969,Update hooks to enable asynchronous notifications,madhan,madhan,Critical,Resolved,Fixed,15/Aug/18 00:13,26/Sep/19 00:39,
Bug,ATLAS-2853,13182285,Entity notifications to be sent after transaction commit,madhan,madhan,Critical,Resolved,Fixed,31/Aug/18 04:48,26/Sep/19 00:39,
Bug,ATLAS-2878,13185847,update FullTextMapper to avoid retrieving referred entities,madhan,madhan,Critical,Resolved,Fixed,18/Sep/18 16:27,26/Sep/19 00:38,
Bug,ATLAS-2891,13187448,Incorrect column lineage: each output column has input from *all columns* of the input table,madhan,madhan,Critical,Resolved,Fixed,25/Sep/18 21:47,26/Sep/19 00:38,
Bug,ATLAS-2754,13165559,UI - Atlas front end fail to show the input and output entity,abhib4,tejas_rawool,Critical,Resolved,Fixed,12/Jun/18 13:05,26/Sep/19 00:38,
Bug,ATLAS-2770,13169411,Hard deletes fail in 1.0.0,madhan,madhan,Critical,Resolved,Fixed,01/Jul/18 16:44,26/Sep/19 00:38,
Bug,ATLAS-2786,13171273,[Atlas HA] Zookeeper connection issue,apoorvnaik,apoorvnaik,Critical,Resolved,Fixed,10/Jul/18 22:09,26/Sep/19 00:38,
Bug,ATLAS-2729,13163269,Audit logging fails for large entities,madhan,ayubpathan,Critical,Resolved,Fixed,31/May/18 20:27,26/Sep/19 00:38,
Bug,ATLAS-2781,13170597,Hard Delete : Deleting an entity which is associated to an term associated to a tag fails,sarath,sarath,Critical,Resolved,Fixed,06/Jul/18 22:14,26/Sep/19 00:38,
Bug,ATLAS-2982,13201242,import fails to creating classification-def,madhan,madhan,Critical,Resolved,Fixed,29/Nov/18 04:40,26/Sep/19 00:37,
Bug,ATLAS-3167,13229952,Exception while starting Atlas with Cassandra,madhan,crao123,Critical,Resolved,Fixed,24/Apr/19 19:20,25/Sep/19 16:23,
Bug,ATLAS-3187,13231213,"Regression, Relationship updates : In GET entity definition of a deleted table, columns,sd etc., are empty",madhan,sharmadhas,Critical,Resolved,Fixed,02/May/19 09:34,25/Sep/19 16:22,
Bug,ATLAS-3392,13253249,Relationships : Creating multiple relationships from entity of type1 to many entities of type2,saqeeb.s,saqeeb.shaikh136,Critical,In Progress,,27/Aug/19 12:08,05/Sep/19 12:45,
Bug,ATLAS-3393,13253464,Fix inconsistency with attribute createtime in aws_s3_bucket,bolke,bolke,Critical,Open,,28/Aug/19 10:01,04/Sep/19 07:55,
Bug,ATLAS-2928,13193118,Namespace entity relationship-attribute names to avoid conflict with entity attributes,lma,madhan,Critical,Open,,21/Oct/18 17:29,27/Jun/19 13:57,
Bug,ATLAS-2002,13090787,Regression Atlas 0.8- structured tag and multiplicity required,chaitali,bastienmorel,Critical,Resolved,Not A Bug,28/Jul/17 14:03,02/Apr/19 06:07,
Bug,ATLAS-989,12986768,Modify import-hive to use entity state,lma,shwethags,Critical,Resolved,Invalid,05/Jul/16 10:19,28/Feb/19 22:54,
Bug,ATLAS-881,12976798,UI: not displaying multiple taxonomies,kevalbhatt,ayubpathan,Critical,Resolved,Not A Bug,08/Jun/16 09:43,28/Feb/19 06:04,
Bug,ATLAS-2993,13203970,Joins and Unions in Apache Atlas,,abhi63269,Critical,Open,,12/Dec/18 11:15,12/Dec/18 17:40,
Bug,ATLAS-2978,13200188,User Authorization is not working as expected,,abhi63269,Critical,Open,,23/Nov/18 06:42,05/Dec/18 10:33,
Bug,ATLAS-2977,13200171,Documentation does not tell you about scaling the atlas ,,abhaykumar,Critical,Open,,23/Nov/18 03:40,26/Nov/18 06:11,
Bug,ATLAS-2491,13143961,Update Hive hook to use Atlas v2 notifications,rmani,rmani,Critical,Resolved,Fixed,09/Mar/18 19:55,10/Nov/18 22:29,
Bug,ATLAS-2255,13117182,"Can't change old value , When the attribute is an Entity List",,keithxchen,Critical,Open,,09/Nov/17 04:25,26/Sep/18 10:10,
Bug,ATLAS-2254,13117178,"Can't Change old value , When Attribute is an Entity List ",,keithxchen,Critical,Resolved,Duplicate,09/Nov/17 03:34,26/Sep/18 10:10,
Bug,ATLAS-2871,13184706,Import Process: Applying Entity-specific Transforms be Prioritized Over Attribute-Specific,amestry,amestry,Critical,Resolved,Fixed,12/Sep/18 19:44,14/Sep/18 05:02,
Bug,ATLAS-2727,13163202,Cannot delete a child of a COMPOSITION/AGGREGATION relationship,,ppadovani,Critical,Closed,Fixed,31/May/18 17:06,31/May/18 18:21,
Bug,ATLAS-2723,13162445,Improve search performance by creating composite indices for typeName+traitNames,madhan,madhan,Critical,Resolved,Fixed,28/May/18 18:46,29/May/18 15:57,
Bug,ATLAS-2722,13162092,Move unused modules from branch-1.0,madhan,madhan,Critical,Resolved,Fixed,25/May/18 14:07,25/May/18 20:15,
Bug,ATLAS-2716,13161652,Update UI to include term value while saving search,kevalbhatt,madhan,Critical,Resolved,Fixed,24/May/18 03:07,24/May/18 14:56,
Bug,ATLAS-918,12981079,UI : Deleted entities show status as DELETED and Datasets should be differentiable in lineage,kevalbhatt,suma.shivaprasad,Critical,Resolved,Fixed,20/Jun/16 20:54,17/May/18 22:58,
Bug,ATLAS-876,12976756,No lineage for a re-created ctas table,shwethags,ayubpathan,Critical,Resolved,Fixed,08/Jun/16 06:47,17/May/18 22:56,
Bug,ATLAS-1815,13073085,Exclude DELETED entities : Not all ACTIVE instances are returned when queried with limit 'n' even when more than 'n' ACTIVE instances are present.,sarath,sharmadhas,Critical,Resolved,Fixed,18/May/17 11:12,17/May/18 15:24,
Bug,ATLAS-346,12917160,Atlas server loses messages sent from Hive hook if restarted after unclean shutdown,yhemanth,yhemanth,Critical,Resolved,Fixed,01/Dec/15 07:12,17/May/18 14:57,
Bug,ATLAS-1641,13048449,"UI Regression : Clicking on ""Add Tag"" button in the Search result table in index.html page doesn't open up the Add Tag window.",kevalbhatt,sharmadhas,Critical,Resolved,Fixed,06/Mar/17 07:16,17/May/18 05:49,
Bug,ATLAS-1492,13036965,Create Entity in UI : Inputs and Outputs field of types takes forever to list the entities (UI issue),kevalbhatt,sharmadhas,Critical,Resolved,Fixed,23/Jan/17 07:09,17/May/18 05:39,
Bug,ATLAS-1943,13086369,"Fix IT failure, lineage due to incorrect inverse reference check using relationship",sarath,sarath,Critical,Resolved,Fixed,11/Jul/17 20:11,17/May/18 05:17,
Bug,ATLAS-2035,13093459,Search using entity and trait attributes - Issue with Case insensitive search in entity attributes and tag ,apoorvnaik,sharmadhas,Critical,Resolved,Fixed,09/Aug/17 12:27,17/May/18 04:53,
Bug,ATLAS-2168,13104263,"When a second search is fired in between the pages of the first search results , offset is not reset to 0",kevalbhatt,sharmadhas,Critical,Resolved,Fixed,22/Sep/17 11:19,17/May/18 01:42,
Bug,ATLAS-2214,13109944,"Search using trait attributes  ""!="" and ""is not null""  together and in order in string,boolean tag attribute filter comparison",apoorvnaik,sharmadhas,Critical,Resolved,Fixed,17/Oct/17 11:20,17/May/18 01:37,
Bug,ATLAS-1725,13062687,"update tinkerpop version to >=3.0.2-incubating to avoid `KryoException` errors that complain of ""Buffer too small""",apoorvnaik,ayubpathan,Critical,Resolved,Fixed,08/Apr/17 19:25,16/May/18 23:51,
Bug,ATLAS-2650,13157656,HBase Atlas Hook : Handle NPE in HBase table import when getNameAsString() is null,,rmani,Critical,Resolved,Not A Bug,07/May/18 17:39,16/May/18 21:55,
Bug,ATLAS-2515,13147674,add classification to the entity fails if there is no read classification permission,nixon,deepakhuawei,Critical,Resolved,Fixed,24/Mar/18 08:13,16/May/18 21:09,
Bug,ATLAS-1190,13007041,Atlas UI compatibility with different browsers,kevalbhatt,ayubpathan,Critical,Open,,23/Sep/16 04:51,15/May/18 12:20,
Bug,ATLAS-2639,13156858,UI: Associating a classification to entity from term page results in adding tag to term rather than entity,kevalbhatt,ayubpathan,Critical,Resolved,Fixed,03/May/18 12:27,03/May/18 16:18,
Bug,ATLAS-2614,13155388,Uniqueness of qualified names is not honored while updating a glossary,apoorvnaik,ayubpathan,Critical,Resolved,Fixed,26/Apr/18 12:10,01/May/18 22:46,
Bug,ATLAS-1716,13061399,Export API is successfully exporting metadata when deleted entity is given as starting point.,amestry,ayubpathan,Critical,Resolved,Fixed,04/Apr/17 10:20,26/Apr/18 04:47,
Bug,ATLAS-2535,13150477,Import hive script doesn't update entity already present in Atlas ,rmani,rmani,Critical,Resolved,Fixed,05/Apr/18 23:51,12/Apr/18 19:42,
Bug,ATLAS-2516,13147947,remove classification checks for access to update-classification,nixon,deepakhuawei,Critical,Resolved,Fixed,26/Mar/18 14:22,28/Mar/18 19:24,
Bug,ATLAS-2507,13146341,"HBase hook for Atlas should have QualifiedName with "":"" as suffix for Namespace instead of "".""",rmani,rmani,Critical,Resolved,Fixed,19/Mar/18 18:56,26/Mar/18 21:07,
Bug,ATLAS-2454,13139132,HBase Atlas Hook: Import hbase functionality should include additional HBase attributes,rmani,rmani,Critical,Resolved,Fixed,16/Feb/18 19:48,17/Feb/18 23:38,
Bug,ATLAS-2152,13103876,Saved Search UI not able to load searches having OR conditions,pratik24mac,ayubpathan,Critical,Resolved,Fixed,21/Sep/17 10:15,30/Jan/18 00:53,
Bug,ATLAS-2195,13108194,Stale transaction eviction errors observed in atlas application logs,amestry,ayubpathan,Critical,Resolved,Fixed,10/Oct/17 05:21,26/Jan/18 05:12,
Bug,ATLAS-2347,13129455,V1 search REST API response to be consistent with earlier version of Atlas,madhan,deepakhuawei,Critical,Resolved,Fixed,09/Jan/18 07:52,09/Jan/18 21:28,
Bug,ATLAS-711,12962538,Atlas Queries take long time to produce results,,sharmadhas,Critical,Open,,26/Apr/16 09:40,27/Dec/17 16:30,
Bug,ATLAS-2311,13124642,Relationship GET api fails,,ayubpathan,Critical,Resolved,Cannot Reproduce,13/Dec/17 11:07,21/Dec/17 22:13,
Bug,ATLAS-2301,13123213,Concurrent modification exception when saving the search ,madhan,sharmadhas,Critical,Resolved,Fixed,06/Dec/17 15:11,08/Dec/17 07:45,
Bug,ATLAS-2285,13121273,UI : Renamed saved search with date attribute.,pratik24mac,sharmadhas,Critical,Resolved,Fixed,28/Nov/17 12:12,05/Dec/17 20:48,
Bug,ATLAS-2292,13122377,Use of org.codehaus.jettison.json objects causes serialization failure REST responses,madhan,madhan,Critical,Resolved,Fixed,02/Dec/17 19:43,03/Dec/17 08:32,
Bug,ATLAS-2281,13120894,Saving Tag/Type attribute filter queries with null/not null filters.,pratik24mac,sharmadhas,Critical,Resolved,Fixed,27/Nov/17 11:08,30/Nov/17 17:36,
Bug,ATLAS-2222,13111693,"UI: Search using entity and trait attributes - "","" in string attribute filter throws 400 Bad request",pratik24mac,sharmadhas,Critical,Resolved,Fixed,24/Oct/17 13:26,02/Nov/17 04:47,
Bug,ATLAS-2244,13115310,UI - Basic Search Table not using referredEntities to render entity details,kevalbhatt,tejas_rawool,Critical,Resolved,Fixed,01/Nov/17 09:13,01/Nov/17 14:17,
Bug,ATLAS-2219,13110639,UI Regression : Unable to provide exponential values for tag attribute values in UI.,pratik24mac,sharmadhas,Critical,Resolved,Duplicate,19/Oct/17 11:03,30/Oct/17 05:44,
Bug,ATLAS-2171,13104998,"Error in constructing base path for UI API when accessing Atlas via knox proxy without ""/"" at the end",kevalbhatt,sharmadhas,Critical,Resolved,Fixed,26/Sep/17 06:31,10/Oct/17 06:11,
Bug,ATLAS-2177,13105061,"offset is not reset when search by type is changed, leads to undesired results.",kevalbhatt,ayubpathan,Critical,Resolved,Duplicate,26/Sep/17 11:38,27/Sep/17 05:45,
Bug,ATLAS-2164,13104197,Unable to execute the saved search query using its GUID,,sharmadhas,Critical,Resolved,Invalid,22/Sep/17 07:17,25/Sep/17 05:38,
Bug,ATLAS-2151,13103868,Search using entity and trait attributes - OR condition considers only the first criterion in the list ,apoorvnaik,sharmadhas,Critical,Resolved,Fixed,21/Sep/17 09:46,24/Sep/17 22:39,
Bug,ATLAS-2124,13100780,Difference is results of Basic search and DSL search when an entity is associated to the child tag containing a super tag,,sharmadhas,Critical,Resolved,Not A Bug,08/Sep/17 11:58,14/Sep/17 02:35,
Bug,ATLAS-2120,13100702,Inconsistency in Importing already existing types on backup cluster with new definition.,amestry,sharmadhas,Critical,Resolved,Fixed,08/Sep/17 07:17,13/Sep/17 09:09,
Bug,ATLAS-1960,13087853,Import command fired on passive server throws Exception,amestry,sharmadhas,Critical,Resolved,Fixed,18/Jul/17 07:23,28/Aug/17 23:05,
Bug,ATLAS-2080,13096932,"Search using entity and trait attributes - tag filters are also added in the ""attributes"" list of the POST request body",kevalbhatt,sharmadhas,Critical,Resolved,Fixed,23/Aug/17 06:22,23/Aug/17 18:01,
Bug,ATLAS-2078,13096854,Updating types using v1 API doesn't route to createUpdateTypesDef in v2 API,sarath,sarath,Critical,Resolved,Fixed,22/Aug/17 22:05,23/Aug/17 06:11,
Bug,ATLAS-2046,13094784,UI Regression : Columns Filter not listing all attributes of a datatype,kevalbhatt,sharmadhas,Critical,Resolved,Fixed,15/Aug/17 15:28,16/Aug/17 18:34,
Bug,ATLAS-2034,13093357,hard delete metadata fails,,hf_cherish,Critical,Open,,09/Aug/17 02:23,09/Aug/17 02:23,
Bug,ATLAS-2009,13091124,Any non-admin user in users-credentials.properties is able to access /api/atlas/admin path,nixon,sharmadhas,Critical,Resolved,Fixed,31/Jul/17 08:57,07/Aug/17 06:23,
